file,class,method,variable,usage
/Users/victorfrancorezende/./AndEngine/src/org/andengine/util/modifier/ease/EaseQuintInOut.java,org.andengine.util.modifier.ease.EaseQuintInOut,getInstance/0,INSTANCE,3
/Users/victorfrancorezende/./AndEngine/src/org/andengine/entity/TagEntityMatcher.java,org.andengine.entity.TagEntityMatcher,TagEntityMatcher/1[int],mTag,1
/Users/victorfrancorezende/./AndEngine/src/org/andengine/entity/TagEntityMatcher.java,org.andengine.entity.TagEntityMatcher,setTag/1[int],mTag,1
/Users/victorfrancorezende/./AndEngine/src/org/andengine/entity/TagEntityMatcher.java,org.andengine.entity.TagEntityMatcher,getTag/0,mTag,1
/Users/victorfrancorezende/./AndEngine/src/org/andengine/entity/TagEntityMatcher.java,org.andengine.entity.TagEntityMatcher,matches/1[org.andengine.entity.IEntity],mTag,1
/Users/victorfrancorezende/./AndEngine/src/org/andengine/entity/particle/BlendFunctionParticleSystem.java,org.andengine.entity.particle.BlendFunctionParticleSystem,setBlendFunctionSource/1[int],mBlendFunctionSource,1
/Users/victorfrancorezende/./AndEngine/src/org/andengine/entity/particle/BlendFunctionParticleSystem.java,org.andengine.entity.particle.BlendFunctionParticleSystem,getBlendFunctionSource/0,mBlendFunctionSource,1
/Users/victorfrancorezende/./AndEngine/src/org/andengine/entity/particle/BlendFunctionParticleSystem.java,org.andengine.entity.particle.BlendFunctionParticleSystem,setBlendFunctionDestination/1[int],mBlendFunctionDestination,1
/Users/victorfrancorezende/./AndEngine/src/org/andengine/entity/particle/BlendFunctionParticleSystem.java,org.andengine.entity.particle.BlendFunctionParticleSystem,"preDraw/2[org.andengine.opengl.util.GLState,org.andengine.engine.camera.Camera]",mBlendingEnabled,1
/Users/victorfrancorezende/./AndEngine/src/org/andengine/entity/particle/BlendFunctionParticleSystem.java,org.andengine.entity.particle.BlendFunctionParticleSystem,"preDraw/2[org.andengine.opengl.util.GLState,org.andengine.engine.camera.Camera]",mBlendFunctionSource,1
/Users/victorfrancorezende/./AndEngine/src/org/andengine/entity/particle/BlendFunctionParticleSystem.java,org.andengine.entity.particle.BlendFunctionParticleSystem,"preDraw/2[org.andengine.opengl.util.GLState,org.andengine.engine.camera.Camera]",mBlendFunctionDestination,1
/Users/victorfrancorezende/./AndEngine/src/org/andengine/entity/particle/BlendFunctionParticleSystem.java,org.andengine.entity.particle.BlendFunctionParticleSystem,isBlendingEnabled/0,mBlendingEnabled,1
/Users/victorfrancorezende/./AndEngine/src/org/andengine/entity/particle/BlendFunctionParticleSystem.java,org.andengine.entity.particle.BlendFunctionParticleSystem,getBlendFunctionDestination/0,mBlendFunctionDestination,1
/Users/victorfrancorezende/./AndEngine/src/org/andengine/entity/particle/BlendFunctionParticleSystem.java,org.andengine.entity.particle.BlendFunctionParticleSystem,"postDraw/2[org.andengine.opengl.util.GLState,org.andengine.engine.camera.Camera]",mBlendingEnabled,1
/Users/victorfrancorezende/./AndEngine/src/org/andengine/entity/particle/BlendFunctionParticleSystem.java,org.andengine.entity.particle.BlendFunctionParticleSystem,"setBlendFunction/2[int,int]",mBlendFunctionSource,1
/Users/victorfrancorezende/./AndEngine/src/org/andengine/entity/particle/BlendFunctionParticleSystem.java,org.andengine.entity.particle.BlendFunctionParticleSystem,"setBlendFunction/2[int,int]",mBlendFunctionDestination,1
